State,City,Date Sown,Brand,Variety,Date of Cut,Julian Day,Plant Lodge,Plant Height,Yield % or Vernal,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Harvested in Sown Year,First Date of Season,Percent Cover (%),Total Solar Radiation (W/m^2),Total precipitation (mm),Avg Min Temp (C),Avg Max Temp (C),Class,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55
NY,Ithaca,5/12/04,,Lightning EXTRA,9/12/07,,,,,1.23,,,0,0,,372221.96,3905.39,3.7276,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,DKA42-15,9/12/07,,,,,1.22,,,0,0,,372221.96,3905.39,3.7276,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,6415,9/12/07,,,,,1.14,,,0,0,,372221.96,3905.39,3.7276,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,Rebound 5,9/12/07,,,,,1.23,,,0,0,,372221.96,3905.39,3.7276,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,WL 357HQ,9/12/07,,,,,1.14,,,0,0,,372221.96,3905.39,3.7276,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,FSG 408DP,9/12/07,,,,,1.26,,,0,0,,372221.96,3905.39,3.7276,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,LegenDairy 5,9/12/07,,,,,1.14,,,0,0,,372221.96,3905.39,3.7276,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,HybriForce-420/Wet,9/12/07,,,,,1.27,,,0,0,,372221.96,3905.39,3.7276,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,WL 348AP,9/12/07,,,,,1.17,,,0,0,,372221.96,3905.39,3.7276,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,6420,9/12/07,,,,,1.16,,,0,0,,372221.96,3905.39,3.7276,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,WL 335HQ,9/12/07,,,,,1.07,,,0,0,,372221.96,3905.39,3.7276,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,5312 (check),9/12/07,,,,,1.09,,,0,0,,372221.96,3905.39,3.7276,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,Oneida Ultra,9/12/07,,,,,1.08,,,0,0,,372221.96,3905.39,3.7276,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,NOVA,9/12/07,,,,,1.11,,,0,0,,372221.96,3905.39,3.7276,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,Oneida VR (check),9/12/07,,,,,1.05,,,0,0,,372221.96,3905.39,3.7276,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,Vernal(check),9/12/07,,,,,0.91,,,0,0,,372221.96,3905.39,3.7276,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,Bobwhite,9/12/07,,,,,1.3,,,0,0,,372221.96,3905.39,3.7276,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,Marvel,9/12/07,,,,,1.24,,,0,0,,372221.96,3905.39,3.7276,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,Escalade,9/12/07,,,,,1.3,,,0,0,,372221.96,3905.39,3.7276,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,ReGen,9/12/07,,,,,1.28,,,0,0,,372221.96,3905.39,3.7276,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,ZG 0347A,9/12/07,,,,,1.18,,,0,0,,372221.96,3905.39,3.7276,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,ZG 0344A,9/12/07,,,,,1.08,,,0,0,,372221.96,3905.39,3.7276,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Genoa,5/31/07,,,,,2.47,,,0,1,,339447.66,3574.64,3.1092,13.4949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,DKA42-15,5/31/07,,,,,2.29,,,0,1,,339447.66,3574.64,3.1092,13.4949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Lightning EXTRA,5/31/07,,,,,2.34,,,0,1,,339447.66,3574.64,3.1092,13.4949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Rebound 5,5/31/07,,,,,2.52,,,0,1,,339447.66,3574.64,3.1092,13.4949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,WL 357HQ,5/31/07,,,,,2.41,,,0,1,,339447.66,3574.64,3.1092,13.4949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,WL 348AP,5/31/07,,,,,2.24,,,0,1,,339447.66,3574.64,3.1092,13.4949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,LegenDairy 5,5/31/07,,,,,2.35,,,0,1,,339447.66,3574.64,3.1092,13.4949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,WL 335HQ,5/31/07,,,,,2.16,,,0,1,,339447.66,3574.64,3.1092,13.4949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,FSG 408DP,5/31/07,,,,,2.23,,,0,1,,339447.66,3574.64,3.1092,13.4949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,HybriForce-420/Wet,5/31/07,,,,,2,,,0,1,,339447.66,3574.64,3.1092,13.4949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Guardsman II,5/31/07,,,,,2.08,,,0,1,,339447.66,3574.64,3.1092,13.4949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,NOVA,5/31/07,,,,,1.73,,,0,1,,339447.66,3574.64,3.1092,13.4949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Seedway 9558,5/31/07,,,,,2.02,,,0,1,,339447.66,3574.64,3.1092,13.4949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,5312 (check),5/31/07,,,,,2.02,,,0,1,,339447.66,3574.64,3.1092,13.4949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Integrity,5/31/07,,,,,2.1,,,0,1,,339447.66,3574.64,3.1092,13.4949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Oneida Ultra,5/31/07,,,,,1.71,,,0,1,,339447.66,3574.64,3.1092,13.4949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Oneida VR (check),5/31/07,,,,,1.86,,,0,1,,339447.66,3574.64,3.1092,13.4949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,FSG 400LH,5/31/07,,,,,1.57,,,0,1,,339447.66,3574.64,3.1092,13.4949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Vernal (check),5/31/07,,,,,1.64,,,0,1,,339447.66,3574.64,3.1092,13.4949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,ReGen,5/31/07,,,,,2.15,,,0,1,,339447.66,3574.64,3.1092,13.4949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Genoa,7/2/07,,,,,1.86,,,0,0,,352083.41,3648.78,3.3516,13.8166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,DKA42-15,7/2/07,,,,,1.86,,,0,0,,352083.41,3648.78,3.3516,13.8166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Lightning EXTRA,7/2/07,,,,,1.87,,,0,0,,352083.41,3648.78,3.3516,13.8166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Rebound 5,7/2/07,,,,,1.88,,,0,0,,352083.41,3648.78,3.3516,13.8166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,WL 357HQ,7/2/07,,,,,1.79,,,0,0,,352083.41,3648.78,3.3516,13.8166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,WL 348AP,7/2/07,,,,,1.76,,,0,0,,352083.41,3648.78,3.3516,13.8166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,LegenDairy 5,7/2/07,,,,,1.74,,,0,0,,352083.41,3648.78,3.3516,13.8166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,WL 335HQ,7/2/07,,,,,1.68,,,0,0,,352083.41,3648.78,3.3516,13.8166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,FSG 408DP,7/2/07,,,,,1.74,,,0,0,,352083.41,3648.78,3.3516,13.8166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,HybriForce-420/Wet,7/2/07,,,,,1.65,,,0,0,,352083.41,3648.78,3.3516,13.8166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Guardsman II,7/2/07,,,,,1.67,,,0,0,,352083.41,3648.78,3.3516,13.8166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,NOVA,7/2/07,,,,,1.53,,,0,0,,352083.41,3648.78,3.3516,13.8166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Seedway 9558,7/2/07,,,,,1.57,,,0,0,,352083.41,3648.78,3.3516,13.8166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,5312 (check),7/2/07,,,,,1.5,,,0,0,,352083.41,3648.78,3.3516,13.8166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Integrity,7/2/07,,,,,1.63,,,0,0,,352083.41,3648.78,3.3516,13.8166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Oneida Ultra,7/2/07,,,,,1.45,,,0,0,,352083.41,3648.78,3.3516,13.8166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Oneida VR (check),7/2/07,,,,,1.53,,,0,0,,352083.41,3648.78,3.3516,13.8166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,FSG 400LH,7/2/07,,,,,1.43,,,0,0,,352083.41,3648.78,3.3516,13.8166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Vernal (check),7/2/07,,,,,1.41,,,0,0,,352083.41,3648.78,3.3516,13.8166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,ReGen,7/2/07,,,,,1.6,,,0,0,,352083.41,3648.78,3.3516,13.8166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Genoa,8/2/07,,,,,1.44,,,0,0,,363675.04,3759.11,3.6207,14.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,DKA42-15,8/2/07,,,,,1.35,,,0,0,,363675.04,3759.11,3.6207,14.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Lightning EXTRA,8/2/07,,,,,1.43,,,0,0,,363675.04,3759.11,3.6207,14.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Rebound 5,8/2/07,,,,,1.33,,,0,0,,363675.04,3759.11,3.6207,14.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,WL 357HQ,8/2/07,,,,,1.39,,,0,0,,363675.04,3759.11,3.6207,14.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,WL 348AP,8/2/07,,,,,1.33,,,0,0,,363675.04,3759.11,3.6207,14.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,LegenDairy 5,8/2/07,,,,,1.36,,,0,0,,363675.04,3759.11,3.6207,14.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,WL 335HQ,8/2/07,,,,,1.29,,,0,0,,363675.04,3759.11,3.6207,14.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,FSG 408DP,8/2/07,,,,,1.23,,,0,0,,363675.04,3759.11,3.6207,14.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,HybriForce-420/Wet,8/2/07,,,,,1.28,,,0,0,,363675.04,3759.11,3.6207,14.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Guardsman II,8/2/07,,,,,1.26,,,0,0,,363675.04,3759.11,3.6207,14.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,NOVA,8/2/07,,,,,1.19,,,0,0,,363675.04,3759.11,3.6207,14.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Seedway 9558,8/2/07,,,,,1.22,,,0,0,,363675.04,3759.11,3.6207,14.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,5312 (check),8/2/07,,,,,1.15,,,0,0,,363675.04,3759.11,3.6207,14.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Integrity,8/2/07,,,,,1.28,,,0,0,,363675.04,3759.11,3.6207,14.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Oneida Ultra,8/2/07,,,,,1.12,,,0,0,,363675.04,3759.11,3.6207,14.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Oneida VR (check),8/2/07,,,,,1.16,,,0,0,,363675.04,3759.11,3.6207,14.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,FSG 400LH,8/2/07,,,,,1.17,,,0,0,,363675.04,3759.11,3.6207,14.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Vernal (check),8/2/07,,,,,1.17,,,0,0,,363675.04,3759.11,3.6207,14.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,ReGen,8/2/07,,,,,1.23,,,0,0,,363675.04,3759.11,3.6207,14.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Genoa,9/6/07,,,,,0.86,,,0,0,,376919.09,3809.25,3.9,14.4619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,DKA42-15,9/6/07,,,,,0.79,,,0,0,,376919.09,3809.25,3.9,14.4619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Lightning EXTRA,9/6/07,,,,,0.85,,,0,0,,376919.09,3809.25,3.9,14.4619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Rebound 5,9/6/07,,,,,0.78,,,0,0,,376919.09,3809.25,3.9,14.4619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,WL 357HQ,9/6/07,,,,,0.83,,,0,0,,376919.09,3809.25,3.9,14.4619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,WL 348AP,9/6/07,,,,,0.74,,,0,0,,376919.09,3809.25,3.9,14.4619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,LegenDairy 5,9/6/07,,,,,0.76,,,0,0,,376919.09,3809.25,3.9,14.4619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,WL 335HQ,9/6/07,,,,,0.69,,,0,0,,376919.09,3809.25,3.9,14.4619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,FSG 408DP,9/6/07,,,,,0.64,,,0,0,,376919.09,3809.25,3.9,14.4619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,HybriForce-420/Wet,9/6/07,,,,,0.64,,,0,0,,376919.09,3809.25,3.9,14.4619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Guardsman II,9/6/07,,,,,0.69,,,0,0,,376919.09,3809.25,3.9,14.4619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,NOVA,9/6/07,,,,,0.62,,,0,0,,376919.09,3809.25,3.9,14.4619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Seedway 9558,9/6/07,,,,,0.58,,,0,0,,376919.09,3809.25,3.9,14.4619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,5312 (check),9/6/07,,,,,0.51,,,0,0,,376919.09,3809.25,3.9,14.4619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Integrity,9/6/07,,,,,0.58,,,0,0,,376919.09,3809.25,3.9,14.4619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Oneida Ultra,9/6/07,,,,,0.55,,,0,0,,376919.09,3809.25,3.9,14.4619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Oneida VR (check),9/6/07,,,,,0.56,,,0,0,,376919.09,3809.25,3.9,14.4619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,FSG 400LH,9/6/07,,,,,0.55,,,0,0,,376919.09,3809.25,3.9,14.4619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Vernal (check),9/6/07,,,,,0.47,,,0,0,,376919.09,3809.25,3.9,14.4619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,ReGen,9/6/07,,,,,0.59,,,0,0,,376919.09,3809.25,3.9,14.4619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chazy,5/13/04,,54V46,6/14/07,,,,,2.55,,,0,1,,324826.14,3216.63,2.667,13.0142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chazy,5/13/04,,Paramount II,6/14/07,,,,,2.49,,,0,1,,324826.14,3216.63,2.667,13.0142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chazy,5/13/04,,DKA33-16,6/14/07,,,,,2.74,,,0,1,,324826.14,3216.63,2.667,13.0142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chazy,5/13/04,,6415,6/14/07,,,,,2.45,,,0,1,,324826.14,3216.63,2.667,13.0142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chazy,5/13/04,,54Q25,6/14/07,,,,,2.47,,,0,1,,324826.14,3216.63,2.667,13.0142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chazy,5/13/04,,FSG 351,6/14/07,,,,,2.41,,,0,1,,324826.14,3216.63,2.667,13.0142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chazy,5/13/04,,Baralfa53 HR,6/14/07,,,,,2.37,,,0,1,,324826.14,3216.63,2.667,13.0142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chazy,5/13/04,,FSG 505,6/14/07,,,,,2.32,,,0,1,,324826.14,3216.63,2.667,13.0142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chazy,5/13/04,,4A421,6/14/07,,,,,2.39,,,0,1,,324826.14,3216.63,2.667,13.0142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chazy,5/13/04,,Guardsman II,6/14/07,,,,,2.4,,,0,1,,324826.14,3216.63,2.667,13.0142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chazy,5/13/04,,Dakota,6/14/07,,,,,2.35,,,0,1,,324826.14,3216.63,2.667,13.0142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chazy,5/13/04,,FSG 406,6/14/07,,,,,2.53,,,0,1,,324826.14,3216.63,2.667,13.0142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chazy,5/13/04,,HYTEST 410,6/14/07,,,,,2.42,,,0,1,,324826.14,3216.63,2.667,13.0142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chazy,5/13/04,,Power 4.2,6/14/07,,,,,2.35,,,0,1,,324826.14,3216.63,2.667,13.0142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chazy,5/13/04,,420,6/14/07,,,,,2.47,,,0,1,,324826.14,3216.63,2.667,13.0142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chazy,5/13/04,,Everlast,6/14/07,,,,,2.42,,,0,1,,324826.14,3216.63,2.667,13.0142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chazy,5/13/04,,Hybri-Force400,6/14/07,,,,,2.35,,,0,1,,324826.14,3216.63,2.667,13.0142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chazy,5/13/04,,HybriForce-420/Wet,6/14/07,,,,,2.31,,,0,1,,324826.14,3216.63,2.667,13.0142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chazy,5/13/04,,WL 319HQ,6/14/07,,,,,2.41,,,0,1,,324826.14,3216.63,2.667,13.0142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chazy,5/13/04,,Evermore,6/14/07,,,,,2.38,,,0,1,,324826.14,3216.63,2.667,13.0142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chazy,5/13/04,,Oneida VR (check),6/14/07,,,,,2.23,,,0,1,,324826.14,3216.63,2.667,13.0142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chazy,5/13/04,,6400HT,6/14/07,,,,,2.35,,,0,1,,324826.14,3216.63,2.667,13.0142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chazy,5/13/04,,54H91,6/14/07,,,,,2.28,,,0,1,,324826.14,3216.63,2.667,13.0142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chazy,5/13/04,,Vernal (check),6/14/07,,,,,2.11,,,0,1,,324826.14,3216.63,2.667,13.0142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chazy,5/13/04,,5312 (check),6/14/07,,,,,2.28,,,0,1,,324826.14,3216.63,2.667,13.0142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chazy,5/13/04,,54V46,7/24/07,,,,,1.45,,,0,0,,338703.59,3384.73,3.0581,13.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chazy,5/13/04,,Paramount II,7/24/07,,,,,1.5,,,0,0,,338703.59,3384.73,3.0581,13.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chazy,5/13/04,,DKA33-16,7/24/07,,,,,1.57,,,0,0,,338703.59,3384.73,3.0581,13.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chazy,5/13/04,,6415,7/24/07,,,,,1.47,,,0,0,,338703.59,3384.73,3.0581,13.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chazy,5/13/04,,54Q25,7/24/07,,,,,1.39,,,0,0,,338703.59,3384.73,3.0581,13.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chazy,5/13/04,,FSG 351,7/24/07,,,,,1.4,,,0,0,,338703.59,3384.73,3.0581,13.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chazy,5/13/04,,Baralfa53 HR,7/24/07,,,,,1.42,,,0,0,,338703.59,3384.73,3.0581,13.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chazy,5/13/04,,FSG 505,7/24/07,,,,,1.42,,,0,0,,338703.59,3384.73,3.0581,13.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chazy,5/13/04,,4A421,7/24/07,,,,,1.43,,,0,0,,338703.59,3384.73,3.0581,13.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chazy,5/13/04,,Guardsman II,7/24/07,,,,,1.45,,,0,0,,338703.59,3384.73,3.0581,13.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chazy,5/13/04,,Dakota,7/24/07,,,,,1.38,,,0,0,,338703.59,3384.73,3.0581,13.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
