Yield (tons/acre),radiation,rain,avg_min_temp,avg_max_temp,City,Year
1.75,269621.3,2363.22,3.536,15.0588,Ithaca,9/3/09
1.83,269621.3,2363.22,3.536,15.0588,Ithaca,9/3/09
1.7,269621.3,2363.22,3.536,15.0588,Ithaca,9/3/09
1.67,269621.3,2363.22,3.536,15.0588,Ithaca,9/3/09
1.69,269621.3,2363.22,3.536,15.0588,Ithaca,9/3/09
1.47,269621.3,2363.22,3.536,15.0588,Ithaca,9/3/09
1.58,269621.3,2363.22,3.536,15.0588,Ithaca,9/3/09
1.91,269621.3,2363.22,3.536,15.0588,Ithaca,9/3/09
1.83,269621.3,2363.22,3.536,15.0588,Ithaca,9/3/09
1.78,269621.3,2363.22,3.536,15.0588,Ithaca,9/3/09
1.78,269621.3,2363.22,3.536,15.0588,Ithaca,9/3/09
1.78,269621.3,2363.22,3.536,15.0588,Ithaca,9/3/09
1.8,269621.3,2363.22,3.536,15.0588,Ithaca,9/3/09
1.85,269621.3,2363.22,3.536,15.0588,Ithaca,9/3/09
2.29,123184.57,949.02,2.1379,13.7716,Ithaca,6/8/09
2.26,123184.57,949.02,2.1379,13.7716,Ithaca,6/8/09
2.04,123184.57,949.02,2.1379,13.7716,Ithaca,6/8/09
2.08,123184.57,949.02,2.1379,13.7716,Ithaca,6/8/09
2.01,123184.57,949.02,2.1379,13.7716,Ithaca,6/8/09
2.13,123184.57,949.02,2.1379,13.7716,Ithaca,6/8/09
2.16,123184.57,949.02,2.1379,13.7716,Ithaca,6/8/09
2.02,123184.57,949.02,2.1379,13.7716,Ithaca,6/8/09
1.98,123184.57,949.02,2.1379,13.7716,Ithaca,6/8/09
2.06,123184.57,949.02,2.1379,13.7716,Ithaca,6/8/09
2.08,123184.57,949.02,2.1379,13.7716,Ithaca,6/8/09
1.89,123184.57,949.02,2.1379,13.7716,Ithaca,6/8/09
2.09,123184.57,949.02,2.1379,13.7716,Ithaca,6/8/09
2.13,123184.57,949.02,2.1379,13.7716,Ithaca,6/8/09
2.13,123184.57,949.02,2.1379,13.7716,Ithaca,6/8/09
2.15,123184.57,949.02,2.1379,13.7716,Ithaca,6/8/09
2.23,123184.57,949.02,2.1379,13.7716,Ithaca,6/8/09
2.47,123184.57,949.02,2.1379,13.7716,Ithaca,6/8/09
2.32,123184.57,949.02,2.1379,13.7716,Ithaca,6/8/09
2.3,123184.57,949.02,2.1379,13.7716,Ithaca,6/8/09
2.34,123184.57,949.02,2.1379,13.7716,Ithaca,6/8/09
2.35,123184.57,949.02,2.1379,13.7716,Ithaca,6/8/09
2.29,123184.57,949.02,2.1379,13.7716,Ithaca,6/8/09
2.21,123184.57,949.02,2.1379,13.7716,Ithaca,6/8/09
2.26,123184.57,949.02,2.1379,13.7716,Ithaca,6/8/09
2.23,123184.57,949.02,2.1379,13.7716,Ithaca,6/8/09
2.14,123184.57,949.02,2.1379,13.7716,Ithaca,6/8/09
2.04,123184.57,949.02,2.1379,13.7716,Ithaca,6/8/09
2.17,123184.57,949.02,2.1379,13.7716,Ithaca,6/8/09
1.67,137702.35,1103.4,2.9461,14.6006,Ithaca,7/16/09
1.66,137702.35,1103.4,2.9461,14.6006,Ithaca,7/16/09
1.77,137702.35,1103.4,2.9461,14.6006,Ithaca,7/16/09
1.73,137702.35,1103.4,2.9461,14.6006,Ithaca,7/16/09
1.74,137702.35,1103.4,2.9461,14.6006,Ithaca,7/16/09
1.66,137702.35,1103.4,2.9461,14.6006,Ithaca,7/16/09
1.62,137702.35,1103.4,2.9461,14.6006,Ithaca,7/16/09
1.67,137702.35,1103.4,2.9461,14.6006,Ithaca,7/16/09
1.7,137702.35,1103.4,2.9461,14.6006,Ithaca,7/16/09
1.66,137702.35,1103.4,2.9461,14.6006,Ithaca,7/16/09
1.58,137702.35,1103.4,2.9461,14.6006,Ithaca,7/16/09
1.72,137702.35,1103.4,2.9461,14.6006,Ithaca,7/16/09
1.54,137702.35,1103.4,2.9461,14.6006,Ithaca,7/16/09
1.52,137702.35,1103.4,2.9461,14.6006,Ithaca,7/16/09
1.44,137702.35,1103.4,2.9461,14.6006,Ithaca,7/16/09
1.51,137702.35,1103.4,2.9461,14.6006,Ithaca,7/16/09
1.32,137702.35,1103.4,2.9461,14.6006,Ithaca,7/16/09
1.79,137702.35,1103.4,2.9461,14.6006,Ithaca,7/16/09
1.83,137702.35,1103.4,2.9461,14.6006,Ithaca,7/16/09
1.77,137702.35,1103.4,2.9461,14.6006,Ithaca,7/16/09
1.78,137702.35,1103.4,2.9461,14.6006,Ithaca,7/16/09
1.7,137702.35,1103.4,2.9461,14.6006,Ithaca,7/16/09
1.71,137702.35,1103.4,2.9461,14.6006,Ithaca,7/16/09
1.69,137702.35,1103.4,2.9461,14.6006,Ithaca,7/16/09
1.67,137702.35,1103.4,2.9461,14.6006,Ithaca,7/16/09
1.67,137702.35,1103.4,2.9461,14.6006,Ithaca,7/16/09
1.63,137702.35,1103.4,2.9461,14.6006,Ithaca,7/16/09
1.64,137702.35,1103.4,2.9461,14.6006,Ithaca,7/16/09
1.53,137702.35,1103.4,2.9461,14.6006,Ithaca,7/16/09
1.47,152747.03,1245.09,3.9386,15.5668,Ithaca,8/27/09
1.46,152747.03,1245.09,3.9386,15.5668,Ithaca,8/27/09
1.51,152747.03,1245.09,3.9386,15.5668,Ithaca,8/27/09
1.46,152747.03,1245.09,3.9386,15.5668,Ithaca,8/27/09
1.49,152747.03,1245.09,3.9386,15.5668,Ithaca,8/27/09
1.45,152747.03,1245.09,3.9386,15.5668,Ithaca,8/27/09
1.42,152747.03,1245.09,3.9386,15.5668,Ithaca,8/27/09
1.46,152747.03,1245.09,3.9386,15.5668,Ithaca,8/27/09
1.43,152747.03,1245.09,3.9386,15.5668,Ithaca,8/27/09
1.39,152747.03,1245.09,3.9386,15.5668,Ithaca,8/27/09
1.44,152747.03,1245.09,3.9386,15.5668,Ithaca,8/27/09
1.48,152747.03,1245.09,3.9386,15.5668,Ithaca,8/27/09
1.4,152747.03,1245.09,3.9386,15.5668,Ithaca,8/27/09
1.28,152747.03,1245.09,3.9386,15.5668,Ithaca,8/27/09
1.34,152747.03,1245.09,3.9386,15.5668,Ithaca,8/27/09
1.26,152747.03,1245.09,3.9386,15.5668,Ithaca,8/27/09
1.08,152747.03,1245.09,3.9386,15.5668,Ithaca,8/27/09
1.64,152747.03,1245.09,3.9386,15.5668,Ithaca,8/27/09
1.66,152747.03,1245.09,3.9386,15.5668,Ithaca,8/27/09
1.66,152747.03,1245.09,3.9386,15.5668,Ithaca,8/27/09
1.55,152747.03,1245.09,3.9386,15.5668,Ithaca,8/27/09
1.58,152747.03,1245.09,3.9386,15.5668,Ithaca,8/27/09
1.56,152747.03,1245.09,3.9386,15.5668,Ithaca,8/27/09
1.51,152747.03,1245.09,3.9386,15.5668,Ithaca,8/27/09
1.44,152747.03,1245.09,3.9386,15.5668,Ithaca,8/27/09
1.39,152747.03,1245.09,3.9386,15.5668,Ithaca,8/27/09
1.39,152747.03,1245.09,3.9386,15.5668,Ithaca,8/27/09
1.43,152747.03,1245.09,3.9386,15.5668,Ithaca,8/27/09
1.32,152747.03,1245.09,3.9386,15.5668,Ithaca,8/27/09
2.14,343809.75,3267.46,2.58,13.7125,Ithaca,6/1/09
2.06,343809.75,3267.46,2.58,13.7125,Ithaca,6/1/09
2.14,343809.75,3267.46,2.58,13.7125,Ithaca,6/1/09
2.36,343809.75,3267.46,2.58,13.7125,Ithaca,6/1/09
2.37,343809.75,3267.46,2.58,13.7125,Ithaca,6/1/09
2.24,343809.75,3267.46,2.58,13.7125,Ithaca,6/1/09
1.95,343809.75,3267.46,2.58,13.7125,Ithaca,6/1/09
1.45,358437.01,3428.65,2.8607,14.0141,Ithaca,7/10/09
1.46,358437.01,3428.65,2.8607,14.0141,Ithaca,7/10/09
1.45,358437.01,3428.65,2.8607,14.0141,Ithaca,7/10/09
1.36,358437.01,3428.65,2.8607,14.0141,Ithaca,7/10/09
1.31,358437.01,3428.65,2.8607,14.0141,Ithaca,7/10/09
1.33,358437.01,3428.65,2.8607,14.0141,Ithaca,7/10/09
1.44,358437.01,3428.65,2.8607,14.0141,Ithaca,7/10/09
1.52,378812.09,3630.09,3.3198,14.5047,Ithaca,9/3/09
1.55,378812.09,3630.09,3.3198,14.5047,Ithaca,9/3/09
1.47,378812.09,3630.09,3.3198,14.5047,Ithaca,9/3/09
1.38,378812.09,3630.09,3.3198,14.5047,Ithaca,9/3/09
1.54,378812.09,3630.09,3.3198,14.5047,Ithaca,9/3/09
1.4,378812.09,3630.09,3.3198,14.5047,Ithaca,9/3/09
1.49,378812.09,3630.09,3.3198,14.5047,Ithaca,9/3/09
2.26,231909.61,2000.59,2.4763,13.912,Ithaca,6/1/09
2.19,231909.61,2000.59,2.4763,13.912,Ithaca,6/1/09
2.16,231909.61,2000.59,2.4763,13.912,Ithaca,6/1/09
2.12,231909.61,2000.59,2.4763,13.912,Ithaca,6/1/09
2.01,231909.61,2000.59,2.4763,13.912,Ithaca,6/1/09
1.96,231909.61,2000.59,2.4763,13.912,Ithaca,6/1/09
2.0,231909.61,2000.59,2.4763,13.912,Ithaca,6/1/09
2.17,250900.71,2172.43,2.9893,14.456,Ithaca,7/20/09
2.11,250900.71,2172.43,2.9893,14.456,Ithaca,7/20/09
2.05,250900.71,2172.43,2.9893,14.456,Ithaca,7/20/09
2.1,250900.71,2172.43,2.9893,14.456,Ithaca,7/20/09
2.04,250900.71,2172.43,2.9893,14.456,Ithaca,7/20/09
1.9,250900.71,2172.43,2.9893,14.456,Ithaca,7/20/09
1.98,250900.71,2172.43,2.9893,14.456,Ithaca,7/20/09
1.54,271213.04,2373.13,3.6447,15.1276,Ithaca,9/15/09
1.58,271213.04,2373.13,3.6447,15.1276,Ithaca,9/15/09
1.54,271213.04,2373.13,3.6447,15.1276,Ithaca,9/15/09
1.55,271213.04,2373.13,3.6447,15.1276,Ithaca,9/15/09
1.56,271213.04,2373.13,3.6447,15.1276,Ithaca,9/15/09
1.57,271213.04,2373.13,3.6447,15.1276,Ithaca,9/15/09
1.47,271213.04,2373.13,3.6447,15.1276,Ithaca,9/15/09
1.5,40990.9,391.56,11.1048,23.5005,Ithaca,8/27/09
1.36,40990.9,391.56,11.1048,23.5005,Ithaca,8/27/09
1.34,40990.9,391.56,11.1048,23.5005,Ithaca,8/27/09
1.31,40990.9,391.56,11.1048,23.5005,Ithaca,8/27/09
1.29,40990.9,391.56,11.1048,23.5005,Ithaca,8/27/09
1.27,40990.9,391.56,11.1048,23.5005,Ithaca,8/27/09
1.27,40990.9,391.56,11.1048,23.5005,Ithaca,8/27/09
3.19,347603.41,3012.16,2.6523,13.8596,Ithaca,6/10/10
3.11,347603.41,3012.16,2.6523,13.8596,Ithaca,6/10/10
3.05,347603.41,3012.16,2.6523,13.8596,Ithaca,6/10/10
3.09,347603.41,3012.16,2.6523,13.8596,Ithaca,6/10/10
3.04,347603.41,3012.16,2.6523,13.8596,Ithaca,6/10/10
2.88,347603.41,3012.16,2.6523,13.8596,Ithaca,6/10/10
2.94,347603.41,3012.16,2.6523,13.8596,Ithaca,6/10/10
2.8,347603.41,3012.16,2.6523,13.8596,Ithaca,6/10/10
2.95,347603.41,3012.16,2.6523,13.8596,Ithaca,6/10/10
3.04,347603.41,3012.16,2.6523,13.8596,Ithaca,6/10/10
2.87,347603.41,3012.16,2.6523,13.8596,Ithaca,6/10/10
2.81,347603.41,3012.16,2.6523,13.8596,Ithaca,6/10/10
2.92,347603.41,3012.16,2.6523,13.8596,Ithaca,6/10/10
2.91,347603.41,3012.16,2.6523,13.8596,Ithaca,6/10/10
2.87,347603.41,3012.16,2.6523,13.8596,Ithaca,6/10/10
2.81,347603.41,3012.16,2.6523,13.8596,Ithaca,6/10/10
2.87,347603.41,3012.16,2.6523,13.8596,Ithaca,6/10/10
2.87,347603.41,3012.16,2.6523,13.8596,Ithaca,6/10/10
2.69,347603.41,3012.16,2.6523,13.8596,Ithaca,6/10/10
2.89,347603.41,3012.16,2.6523,13.8596,Ithaca,6/10/10
2.56,347603.41,3012.16,2.6523,13.8596,Ithaca,6/10/10
2.82,347603.41,3012.16,2.6523,13.8596,Ithaca,6/10/10
1.14,360293.34,3100.93,2.9576,14.2051,Ithaca,7/12/10
1.19,360293.34,3100.93,2.9576,14.2051,Ithaca,7/12/10
1.22,360293.34,3100.93,2.9576,14.2051,Ithaca,7/12/10
1.16,360293.34,3100.93,2.9576,14.2051,Ithaca,7/12/10
1.29,360293.34,3100.93,2.9576,14.2051,Ithaca,7/12/10
1.29,360293.34,3100.93,2.9576,14.2051,Ithaca,7/12/10
1.25,360293.34,3100.93,2.9576,14.2051,Ithaca,7/12/10
1.11,360293.34,3100.93,2.9576,14.2051,Ithaca,7/12/10
1.18,360293.34,3100.93,2.9576,14.2051,Ithaca,7/12/10
1.23,360293.34,3100.93,2.9576,14.2051,Ithaca,7/12/10
1.23,360293.34,3100.93,2.9576,14.2051,Ithaca,7/12/10
1.1,360293.34,3100.93,2.9576,14.2051,Ithaca,7/12/10
1.27,360293.34,3100.93,2.9576,14.2051,Ithaca,7/12/10
1.12,360293.34,3100.93,2.9576,14.2051,Ithaca,7/12/10
1.28,360293.34,3100.93,2.9576,14.2051,Ithaca,7/12/10
1.15,360293.34,3100.93,2.9576,14.2051,Ithaca,7/12/10
1.23,360293.34,3100.93,2.9576,14.2051,Ithaca,7/12/10
1.1,360293.34,3100.93,2.9576,14.2051,Ithaca,7/12/10
1.17,360293.34,3100.93,2.9576,14.2051,Ithaca,7/12/10
1.07,360293.34,3100.93,2.9576,14.2051,Ithaca,7/12/10
1.02,360293.34,3100.93,2.9576,14.2051,Ithaca,7/12/10
1.02,360293.34,3100.93,2.9576,14.2051,Ithaca,7/12/10
1.1,375194.34,3273.44,3.4136,14.6528,Ithaca,8/25/10
1.06,375194.34,3273.44,3.4136,14.6528,Ithaca,8/25/10
1.07,375194.34,3273.44,3.4136,14.6528,Ithaca,8/25/10
1.03,375194.34,3273.44,3.4136,14.6528,Ithaca,8/25/10
1.08,375194.34,3273.44,3.4136,14.6528,Ithaca,8/25/10
1.06,375194.34,3273.44,3.4136,14.6528,Ithaca,8/25/10
1.1,375194.34,3273.44,3.4136,14.6528,Ithaca,8/25/10
1.12,375194.34,3273.44,3.4136,14.6528,Ithaca,8/25/10
1.11,375194.34,3273.44,3.4136,14.6528,Ithaca,8/25/10
1.05,375194.34,3273.44,3.4136,14.6528,Ithaca,8/25/10
1.09,375194.34,3273.44,3.4136,14.6528,Ithaca,8/25/10
1.04,375194.34,3273.44,3.4136,14.6528,Ithaca,8/25/10
1.08,375194.34,3273.44,3.4136,14.6528,Ithaca,8/25/10
1.07,375194.34,3273.44,3.4136,14.6528,Ithaca,8/25/10
1.1,375194.34,3273.44,3.4136,14.6528,Ithaca,8/25/10
0.99,375194.34,3273.44,3.4136,14.6528,Ithaca,8/25/10
0.99,375194.34,3273.44,3.4136,14.6528,Ithaca,8/25/10
0.98,375194.34,3273.44,3.4136,14.6528,Ithaca,8/25/10
1.0,375194.34,3273.44,3.4136,14.6528,Ithaca,8/25/10
1.07,375194.34,3273.44,3.4136,14.6528,Ithaca,8/25/10
0.9,375194.34,3273.44,3.4136,14.6528,Ithaca,8/25/10
0.95,375194.34,3273.44,3.4136,14.6528,Ithaca,8/25/10
2.38,235369.97,1969.17,2.5767,13.7274,Ithaca,6/13/10
2.36,235369.97,1969.17,2.5767,13.7274,Ithaca,6/13/10
2.36,235369.97,1969.17,2.5767,13.7274,Ithaca,6/13/10
2.29,235369.97,1969.17,2.5767,13.7274,Ithaca,6/13/10
2.27,235369.97,1969.17,2.5767,13.7274,Ithaca,6/13/10
2.28,235369.97,1969.17,2.5767,13.7274,Ithaca,6/13/10
2.37,235369.97,1969.17,2.5767,13.7274,Ithaca,6/13/10
2.28,235369.97,1969.17,2.5767,13.7274,Ithaca,6/13/10
2.25,235369.97,1969.17,2.5767,13.7274,Ithaca,6/13/10
2.28,235369.97,1969.17,2.5767,13.7274,Ithaca,6/13/10
2.28,235369.97,1969.17,2.5767,13.7274,Ithaca,6/13/10
2.33,235369.97,1969.17,2.5767,13.7274,Ithaca,6/13/10
2.21,235369.97,1969.17,2.5767,13.7274,Ithaca,6/13/10
2.05,235369.97,1969.17,2.5767,13.7274,Ithaca,6/13/10
2.03,235369.97,1969.17,2.5767,13.7274,Ithaca,6/13/10
2.26,235369.97,1969.17,2.5767,13.7274,Ithaca,6/13/10
2.19,235369.97,1969.17,2.5767,13.7274,Ithaca,6/13/10
2.09,235369.97,1969.17,2.5767,13.7274,Ithaca,6/13/10
2.05,235369.97,1969.17,2.5767,13.7274,Ithaca,6/13/10
2.07,235369.97,1969.17,2.5767,13.7274,Ithaca,6/13/10
2.07,235369.97,1969.17,2.5767,13.7274,Ithaca,6/13/10
2.1,235369.97,1969.17,2.5767,13.7274,Ithaca,6/13/10
2.01,235369.97,1969.17,2.5767,13.7274,Ithaca,6/13/10
1.89,235369.97,1969.17,2.5767,13.7274,Ithaca,6/13/10
2.08,235369.97,1969.17,2.5767,13.7274,Ithaca,6/13/10
1.98,235369.97,1969.17,2.5767,13.7274,Ithaca,6/13/10
2.08,235369.97,1969.17,2.5767,13.7274,Ithaca,6/13/10
1.92,235369.97,1969.17,2.5767,13.7274,Ithaca,6/13/10
1.97,235369.97,1969.17,2.5767,13.7274,Ithaca,6/13/10
1.62,253929.65,2100.75,3.2806,14.5017,Ithaca,7/31/10
1.62,253929.65,2100.75,3.2806,14.5017,Ithaca,7/31/10
1.68,253929.65,2100.75,3.2806,14.5017,Ithaca,7/31/10
1.58,253929.65,2100.75,3.2806,14.5017,Ithaca,7/31/10
1.52,253929.65,2100.75,3.2806,14.5017,Ithaca,7/31/10
1.56,253929.65,2100.75,3.2806,14.5017,Ithaca,7/31/10
1.59,253929.65,2100.75,3.2806,14.5017,Ithaca,7/31/10
1.53,253929.65,2100.75,3.2806,14.5017,Ithaca,7/31/10
1.52,253929.65,2100.75,3.2806,14.5017,Ithaca,7/31/10
1.55,253929.65,2100.75,3.2806,14.5017,Ithaca,7/31/10
1.52,253929.65,2100.75,3.2806,14.5017,Ithaca,7/31/10
1.52,253929.65,2100.75,3.2806,14.5017,Ithaca,7/31/10
1.54,253929.65,2100.75,3.2806,14.5017,Ithaca,7/31/10
1.55,253929.65,2100.75,3.2806,14.5017,Ithaca,7/31/10
1.48,253929.65,2100.75,3.2806,14.5017,Ithaca,7/31/10
1.55,253929.65,2100.75,3.2806,14.5017,Ithaca,7/31/10
1.53,253929.65,2100.75,3.2806,14.5017,Ithaca,7/31/10
1.52,253929.65,2100.75,3.2806,14.5017,Ithaca,7/31/10
1.55,253929.65,2100.75,3.2806,14.5017,Ithaca,7/31/10
1.5,253929.65,2100.75,3.2806,14.5017,Ithaca,7/31/10
1.5,253929.65,2100.75,3.2806,14.5017,Ithaca,7/31/10
1.51,253929.65,2100.75,3.2806,14.5017,Ithaca,7/31/10
1.48,253929.65,2100.75,3.2806,14.5017,Ithaca,7/31/10
1.43,253929.65,2100.75,3.2806,14.5017,Ithaca,7/31/10
1.43,253929.65,2100.75,3.2806,14.5017,Ithaca,7/31/10
1.41,253929.65,2100.75,3.2806,14.5017,Ithaca,7/31/10
1.39,253929.65,2100.75,3.2806,14.5017,Ithaca,7/31/10
1.31,253929.65,2100.75,3.2806,14.5017,Ithaca,7/31/10
1.32,253929.65,2100.75,3.2806,14.5017,Ithaca,7/31/10
0.88,264193.44,2214.79,3.6786,14.8997,Ithaca,8/30/10
0.82,264193.44,2214.79,3.6786,14.8997,Ithaca,8/30/10
0.84,264193.44,2214.79,3.6786,14.8997,Ithaca,8/30/10
0.82,264193.44,2214.79,3.6786,14.8997,Ithaca,8/30/10
0.82,264193.44,2214.79,3.6786,14.8997,Ithaca,8/30/10
0.84,264193.44,2214.79,3.6786,14.8997,Ithaca,8/30/10
0.78,264193.44,2214.79,3.6786,14.8997,Ithaca,8/30/10
0.78,264193.44,2214.79,3.6786,14.8997,Ithaca,8/30/10
0.8,264193.44,2214.79,3.6786,14.8997,Ithaca,8/30/10
0.81,264193.44,2214.79,3.6786,14.8997,Ithaca,8/30/10
0.77,264193.44,2214.79,3.6786,14.8997,Ithaca,8/30/10
0.78,264193.44,2214.79,3.6786,14.8997,Ithaca,8/30/10
0.75,264193.44,2214.79,3.6786,14.8997,Ithaca,8/30/10
0.81,264193.44,2214.79,3.6786,14.8997,Ithaca,8/30/10
0.86,264193.44,2214.79,3.6786,14.8997,Ithaca,8/30/10
0.76,264193.44,2214.79,3.6786,14.8997,Ithaca,8/30/10
0.81,264193.44,2214.79,3.6786,14.8997,Ithaca,8/30/10
0.8,264193.44,2214.79,3.6786,14.8997,Ithaca,8/30/10
0.81,264193.44,2214.79,3.6786,14.8997,Ithaca,8/30/10
0.76,264193.44,2214.79,3.6786,14.8997,Ithaca,8/30/10
0.76,264193.44,2214.79,3.6786,14.8997,Ithaca,8/30/10
0.76,264193.44,2214.79,3.6786,14.8997,Ithaca,8/30/10
0.77,264193.44,2214.79,3.6786,14.8997,Ithaca,8/30/10
0.74,264193.44,2214.79,3.6786,14.8997,Ithaca,8/30/10
0.73,264193.44,2214.79,3.6786,14.8997,Ithaca,8/30/10
0.69,264193.44,2214.79,3.6786,14.8997,Ithaca,8/30/10
0.71,264193.44,2214.79,3.6786,14.8997,Ithaca,8/30/10
0.71,264193.44,2214.79,3.6786,14.8997,Ithaca,8/30/10
0.63,264193.44,2214.79,3.6786,14.8997,Ithaca,8/30/10
3.35,135361.99,1172.0,3.1255,14.1729,Ithaca,6/10/10
3.22,135361.99,1172.0,3.1255,14.1729,Ithaca,6/10/10
3.16,135361.99,1172.0,3.1255,14.1729,Ithaca,6/10/10
3.07,135361.99,1172.0,3.1255,14.1729,Ithaca,6/10/10
3.13,135361.99,1172.0,3.1255,14.1729,Ithaca,6/10/10
3.14,135361.99,1172.0,3.1255,14.1729,Ithaca,6/10/10
3.08,135361.99,1172.0,3.1255,14.1729,Ithaca,6/10/10
3.15,135361.99,1172.0,3.1255,14.1729,Ithaca,6/10/10
3.15,135361.99,1172.0,3.1255,14.1729,Ithaca,6/10/10
3.02,135361.99,1172.0,3.1255,14.1729,Ithaca,6/10/10
3.02,135361.99,1172.0,3.1255,14.1729,Ithaca,6/10/10
3.07,135361.99,1172.0,3.1255,14.1729,Ithaca,6/10/10
3.02,135361.99,1172.0,3.1255,14.1729,Ithaca,6/10/10
2.94,135361.99,1172.0,3.1255,14.1729,Ithaca,6/10/10
3.01,135361.99,1172.0,3.1255,14.1729,Ithaca,6/10/10
2.93,135361.99,1172.0,3.1255,14.1729,Ithaca,6/10/10
3.06,135361.99,1172.0,3.1255,14.1729,Ithaca,6/10/10
2.97,135361.99,1172.0,3.1255,14.1729,Ithaca,6/10/10
2.75,135361.99,1172.0,3.1255,14.1729,Ithaca,6/10/10
2.96,135361.99,1172.0,3.1255,14.1729,Ithaca,6/10/10
2.96,135361.99,1172.0,3.1255,14.1729,Ithaca,6/10/10
3.02,135361.99,1172.0,3.1255,14.1729,Ithaca,6/10/10
2.91,135361.99,1172.0,3.1255,14.1729,Ithaca,6/10/10
2.71,135361.99,1172.0,3.1255,14.1729,Ithaca,6/10/10
2.83,135361.99,1172.0,3.1255,14.1729,Ithaca,6/10/10
2.74,135361.99,1172.0,3.1255,14.1729,Ithaca,6/10/10
2.8,135361.99,1172.0,3.1255,14.1729,Ithaca,6/10/10
2.78,135361.99,1172.0,3.1255,14.1729,Ithaca,6/10/10
2.85,135361.99,1172.0,3.1255,14.1729,Ithaca,6/10/10
2.77,135361.99,1172.0,3.1255,14.1729,Ithaca,6/10/10
2.81,135361.99,1172.0,3.1255,14.1729,Ithaca,6/10/10
2.7,135361.99,1172.0,3.1255,14.1729,Ithaca,6/10/10
2.33,150315.89,1262.75,4.0247,15.1852,Ithaca,7/18/10
2.31,150315.89,1262.75,4.0247,15.1852,Ithaca,7/18/10
2.34,150315.89,1262.75,4.0247,15.1852,Ithaca,7/18/10
2.33,150315.89,1262.75,4.0247,15.1852,Ithaca,7/18/10
2.29,150315.89,1262.75,4.0247,15.1852,Ithaca,7/18/10
2.25,150315.89,1262.75,4.0247,15.1852,Ithaca,7/18/10
2.33,150315.89,1262.75,4.0247,15.1852,Ithaca,7/18/10
2.22,150315.89,1262.75,4.0247,15.1852,Ithaca,7/18/10
2.23,150315.89,1262.75,4.0247,15.1852,Ithaca,7/18/10
2.26,150315.89,1262.75,4.0247,15.1852,Ithaca,7/18/10
2.17,150315.89,1262.75,4.0247,15.1852,Ithaca,7/18/10
2.26,150315.89,1262.75,4.0247,15.1852,Ithaca,7/18/10
2.21,150315.89,1262.75,4.0247,15.1852,Ithaca,7/18/10
2.33,150315.89,1262.75,4.0247,15.1852,Ithaca,7/18/10
2.2,150315.89,1262.75,4.0247,15.1852,Ithaca,7/18/10
2.27,150315.89,1262.75,4.0247,15.1852,Ithaca,7/18/10
2.16,150315.89,1262.75,4.0247,15.1852,Ithaca,7/18/10
2.21,150315.89,1262.75,4.0247,15.1852,Ithaca,7/18/10
2.36,150315.89,1262.75,4.0247,15.1852,Ithaca,7/18/10
2.22,150315.89,1262.75,4.0247,15.1852,Ithaca,7/18/10
2.19,150315.89,1262.75,4.0247,15.1852,Ithaca,7/18/10
2.19,150315.89,1262.75,4.0247,15.1852,Ithaca,7/18/10
2.13,150315.89,1262.75,4.0247,15.1852,Ithaca,7/18/10
2.28,150315.89,1262.75,4.0247,15.1852,Ithaca,7/18/10
2.2,150315.89,1262.75,4.0247,15.1852,Ithaca,7/18/10
2.26,150315.89,1262.75,4.0247,15.1852,Ithaca,7/18/10
2.11,150315.89,1262.75,4.0247,15.1852,Ithaca,7/18/10
2.18,150315.89,1262.75,4.0247,15.1852,Ithaca,7/18/10
2.16,150315.89,1262.75,4.0247,15.1852,Ithaca,7/18/10
2.17,150315.89,1262.75,4.0247,15.1852,Ithaca,7/18/10
1.99,150315.89,1262.75,4.0247,15.1852,Ithaca,7/18/10
1.91,150315.89,1262.75,4.0247,15.1852,Ithaca,7/18/10
1.55,165617.1,1433.28,4.9285,16.1258,Ithaca,8/31/10
1.55,165617.1,1433.28,4.9285,16.1258,Ithaca,8/31/10
1.49,165617.1,1433.28,4.9285,16.1258,Ithaca,8/31/10
1.53,165617.1,1433.28,4.9285,16.1258,Ithaca,8/31/10
1.49,165617.1,1433.28,4.9285,16.1258,Ithaca,8/31/10
1.46,165617.1,1433.28,4.9285,16.1258,Ithaca,8/31/10
1.44,165617.1,1433.28,4.9285,16.1258,Ithaca,8/31/10
1.45,165617.1,1433.28,4.9285,16.1258,Ithaca,8/31/10
1.43,165617.1,1433.28,4.9285,16.1258,Ithaca,8/31/10
1.53,165617.1,1433.28,4.9285,16.1258,Ithaca,8/31/10
1.52,165617.1,1433.28,4.9285,16.1258,Ithaca,8/31/10
1.36,165617.1,1433.28,4.9285,16.1258,Ithaca,8/31/10
1.46,165617.1,1433.28,4.9285,16.1258,Ithaca,8/31/10
1.42,165617.1,1433.28,4.9285,16.1258,Ithaca,8/31/10
1.48,165617.1,1433.28,4.9285,16.1258,Ithaca,8/31/10
1.46,165617.1,1433.28,4.9285,16.1258,Ithaca,8/31/10
1.44,165617.1,1433.28,4.9285,16.1258,Ithaca,8/31/10
1.4,165617.1,1433.28,4.9285,16.1258,Ithaca,8/31/10
1.42,165617.1,1433.28,4.9285,16.1258,Ithaca,8/31/10
1.34,165617.1,1433.28,4.9285,16.1258,Ithaca,8/31/10
1.37,165617.1,1433.28,4.9285,16.1258,Ithaca,8/31/10
1.31,165617.1,1433.28,4.9285,16.1258,Ithaca,8/31/10
